state,year,month,event_type,damage_property,damage_property_clean,damage_crops,damage_crops_clean
PENNSYLVANIA,2015,February,Cold/Wind Chill,,0,0.00K,0
NEW YORK,2015,February,Heavy Snow,,0,,0
NEW YORK,2015,February,Cold/Wind Chill,,0,,0
NEW YORK,2015,February,Cold/Wind Chill,,0,,0
SOUTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
ILLINOIS,2015,February,Heavy Snow,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
NEW YORK,2015,February,Winter Weather,5.00K,5000,0.00K,0
NEW YORK,2015,February,Heavy Snow,,0,,0
NEW YORK,2015,February,Heavy Snow,,0,,0
NEW YORK,2015,February,Heavy Snow,,0,,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
GEORGIA,2015,February,Winter Storm,0.00K,0,0.00K,0
GEORGIA,2015,February,Winter Storm,0.00K,0,0.00K,0
GEORGIA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
MARYLAND,2015,July,Thunderstorm Wind,1.00K,1000,,0
MARYLAND,2015,July,Thunderstorm Wind,1.00K,1000,,0
MARYLAND,2015,July,Thunderstorm Wind,1.00K,1000,,0
KANSAS,2015,July,Thunderstorm Wind,,0,,0
KANSAS,2015,July,Thunderstorm Wind,,0,,0
KANSAS,2015,July,Thunderstorm Wind,,0,,0
KANSAS,2015,July,Hail,0.00K,0,0.00K,0
KANSAS,2015,July,Thunderstorm Wind,,0,,0
KANSAS,2015,July,Flash Flood,0.00K,0,0.00K,0
IOWA,2015,June,Hail,0.00K,0,0.00K,0
IOWA,2015,June,Hail,0.00K,0,0.00K,0
IOWA,2015,June,Hail,0.00K,0,0.00K,0
KANSAS,2015,July,Hail,,0,,0
KANSAS,2015,July,Hail,0.00K,0,0.00K,0
KANSAS,2015,July,Hail,,0,,0
KANSAS,2015,July,Hail,0.00K,0,0.00K,0
KANSAS,2015,July,Hail,0.00K,0,0.00K,0
VIRGINIA,2015,July,Flash Flood,0.00K,0,0.00K,0
VIRGINIA,2015,July,Flash Flood,0.00K,0,0.00K,0
VIRGINIA,2015,July,Flash Flood,0.00K,0,0.00K,0
MARYLAND,2015,July,Flash Flood,0.00K,0,0.00K,0
VIRGINIA,2015,July,Flash Flood,0.00K,0,0.00K,0
MARYLAND,2015,July,Thunderstorm Wind,1.00K,1000,,0
VIRGINIA,2015,July,Thunderstorm Wind,1.00K,1000,,0
MARYLAND,2015,July,Flash Flood,5.00K,5000,0.00K,0
CONNECTICUT,2015,December,Winter Weather,,0,,0
MASSACHUSETTS,2015,December,Winter Weather,,0,,0
VERMONT,2015,December,Winter Weather,,0,,0
OKLAHOMA,2015,February,Winter Storm,0.00K,0,0.00K,0
OKLAHOMA,2015,February,Winter Storm,0.00K,0,0.00K,0
OKLAHOMA,2015,February,Winter Storm,0.00K,0,0.00K,0
TENNESSEE,2015,February,Heavy Snow,0.00K,0,0.00K,0
NEW YORK,2015,February,Heavy Snow,,0,,0
NEW YORK,2015,February,Heavy Snow,,0,,0
NEW YORK,2015,February,Heavy Snow,,0,,0
PENNSYLVANIA,2015,February,Cold/Wind Chill,,0,0.00K,0
PENNSYLVANIA,2015,February,Cold/Wind Chill,,0,0.00K,0
WEST VIRGINIA,2015,February,Cold/Wind Chill,,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
MASSACHUSETTS,2015,February,Heavy Snow,0.00K,0,0.00K,0
NEW YORK,2015,February,Cold/Wind Chill,,0,,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
WEST VIRGINIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
WEST VIRGINIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
NEW YORK,2015,February,Heavy Snow,,0,,0
TEXAS,2015,December,Flood,0.00K,0,0.00K,0
NEW YORK,2015,February,Cold/Wind Chill,,0,,0
VERMONT,2015,February,Extreme Cold/Wind Chill,,0,,0
MONTANA,2015,February,High Wind,0.00K,0,0.00K,0
TEXAS,2015,February,High Wind,0.00K,0,0.00K,0
TEXAS,2015,February,High Wind,0.00K,0,0.00K,0
TEXAS,2015,February,High Wind,0.00K,0,0.00K,0
TEXAS,2015,February,High Wind,0.00K,0,0.00K,0
TEXAS,2015,February,Heavy Snow,0.00K,0,0.00K,0
TEXAS,2015,February,Ice Storm,0.00K,0,0.00K,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
VERMONT,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
VERMONT,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
VIRGINIA,2015,July,Flash Flood,0.00K,0,0.00K,0
VIRGINIA,2015,July,Flash Flood,0.00K,0,0.00K,0
VIRGINIA,2015,July,Flash Flood,0.00K,0,0.00K,0
MARYLAND,2015,July,Flash Flood,0.00K,0,0.00K,0
VIRGINIA,2015,July,Flash Flood,0.00K,0,0.00K,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
MONTANA,2015,June,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2015,June,Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,August,Waterspout,0.00K,0,0.00K,0
GULF OF MEXICO,2015,August,Marine Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2015,August,Flood,0.00K,0,0.00K,0
GULF OF MEXICO,2015,August,Waterspout,0.00K,0,0.00K,0
GULF OF MEXICO,2015,August,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,August,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,August,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,August,Waterspout,0.00K,0,0.00K,0
GULF OF MEXICO,2015,August,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,August,Marine Thunderstorm Wind,0.00K,0,0.00K,0
OKLAHOMA,2015,February,Winter Storm,0.00K,0,0.00K,0
OKLAHOMA,2015,February,Winter Storm,0.00K,0,0.00K,0
MARYLAND,2015,February,Cold/Wind Chill,,0,0.00K,0
PENNSYLVANIA,2015,February,Cold/Wind Chill,,0,0.00K,0
RHODE ISLAND,2015,February,Heavy Snow,0.00K,0,0.00K,0
RHODE ISLAND,2015,February,Heavy Snow,0.00K,0,0.00K,0
RHODE ISLAND,2015,February,Winter Weather,0.00K,0,0.00K,0
CONNECTICUT,2015,February,Winter Weather,0.00K,0,0.00K,0
NEW YORK,2015,February,Heavy Snow,,0,,0
NEW YORK,2015,February,Cold/Wind Chill,,0,,0
NEW YORK,2015,February,Cold/Wind Chill,,0,,0
MASSACHUSETTS,2015,February,Winter Weather,0.00K,0,0.00K,0
RHODE ISLAND,2015,February,Winter Weather,0.00K,0,0.00K,0
CONNECTICUT,2015,February,Heavy Snow,0.00K,0,0.00K,0
CONNECTICUT,2015,February,Heavy Snow,0.00K,0,0.00K,0
CONNECTICUT,2015,February,Heavy Snow,0.00K,0,0.00K,0
RHODE ISLAND,2015,February,Heavy Snow,0.00K,0,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2015,February,Heavy Snow,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
MICHIGAN,2015,February,Heavy Snow,0.00K,0,0.00K,0
MICHIGAN,2015,February,Heavy Snow,0.00K,0,0.00K,0
WEST VIRGINIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
WEST VIRGINIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
MASSACHUSETTS,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
CONNECTICUT,2015,February,Heavy Snow,0.00K,0,0.00K,0
CONNECTICUT,2015,February,Heavy Snow,0.00K,0,0.00K,0
CONNECTICUT,2015,February,Winter Weather,0.00K,0,0.00K,0
VERMONT,2015,February,Cold/Wind Chill,,0,,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
ALABAMA,2015,January,Winter Weather,0.00K,0,0.00K,0
GUAM,2015,January,Rip Current,0.00K,0,0.00K,0
WASHINGTON,2015,February,Flood,50.00K,50000,0.00K,0
WASHINGTON,2015,February,Debris Flow,150.00K,150000,0.00K,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
SOUTH CAROLINA,2015,February,Winter Weather,,0,,0
SOUTH CAROLINA,2015,February,Winter Weather,,0,,0
MISSOURI,2015,February,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
MISSOURI,2015,February,Winter Weather,0.00K,0,0.00K,0
TENNESSEE,2015,February,Heavy Snow,0.00K,0,0.00K,0
TENNESSEE,2015,February,Heavy Snow,0.00K,0,0.00K,0
TENNESSEE,2015,February,Heavy Snow,0.00K,0,0.00K,0
VERMONT,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
VERMONT,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
ATLANTIC NORTH,2015,July,Marine Thunderstorm Wind,,0,,0
VIRGINIA,2015,July,Thunderstorm Wind,,0,,0
DISTRICT OF COLUMBIA,2015,July,Thunderstorm Wind,1.00K,1000,,0
DISTRICT OF COLUMBIA,2015,July,Thunderstorm Wind,1.00K,1000,,0
DISTRICT OF COLUMBIA,2015,July,Thunderstorm Wind,1.00K,1000,,0
DISTRICT OF COLUMBIA,2015,July,Thunderstorm Wind,1.00K,1000,,0
MICHIGAN,2015,December,Thunderstorm Wind,10.00K,10000,0.00K,0
MICHIGAN,2015,December,Thunderstorm Wind,50.00K,50000,0.00K,0
MISSOURI,2015,August,Flash Flood,0.00K,0,0.00K,0
MICHIGAN,2015,December,Thunderstorm Wind,0.00K,0,0.00K,0
MICHIGAN,2015,December,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2015,August,Flash Flood,0.00K,0,0.00K,0
MISSOURI,2015,August,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
MASSACHUSETTS,2015,February,Winter Weather,0.00K,0,0.00K,0
MASSACHUSETTS,2015,February,Heavy Snow,0.00K,0,0.00K,0
MASSACHUSETTS,2015,February,Winter Weather,0.00K,0,0.00K,0
MASSACHUSETTS,2015,February,Winter Weather,0.00K,0,0.00K,0
MASSACHUSETTS,2015,February,Winter Weather,0.00K,0,0.00K,0
MASSACHUSETTS,2015,February,Winter Weather,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NEW YORK,2015,February,Cold/Wind Chill,,0,,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
ILLINOIS,2015,February,Heavy Snow,0.00K,0,0.00K,0
ILLINOIS,2015,February,Heavy Snow,0.00K,0,0.00K,0
ILLINOIS,2015,February,Heavy Snow,0.00K,0,0.00K,0
MICHIGAN,2015,February,Heavy Snow,0.00K,0,0.00K,0
WYOMING,2015,February,High Wind,0.00K,0,0.00K,0
WYOMING,2015,February,High Wind,0.00K,0,0.00K,0
WYOMING,2015,February,High Wind,0.00K,0,0.00K,0
WYOMING,2015,February,High Wind,0.00K,0,0.00K,0
WYOMING,2015,February,High Wind,0.00K,0,0.00K,0
RHODE ISLAND,2015,February,Winter Weather,0.00K,0,0.00K,0
RHODE ISLAND,2015,February,Winter Weather,0.00K,0,0.00K,0
RHODE ISLAND,2015,February,Winter Weather,0.00K,0,0.00K,0
RHODE ISLAND,2015,February,Winter Weather,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Ice Storm,10.00K,10000,0.00K,0
SOUTH CAROLINA,2015,February,Ice Storm,20.00K,20000,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
ILLINOIS,2015,March,Heavy Snow,,0,,0
ILLINOIS,2015,March,Heavy Snow,,0,,0
ILLINOIS,2015,March,Heavy Snow,,0,,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
WEST VIRGINIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
WEST VIRGINIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
WEST VIRGINIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
WEST VIRGINIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
MISSOURI,2015,August,Flash Flood,0.00K,0,0.00K,0
MISSOURI,2015,August,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2015,August,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2015,August,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2015,August,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2015,August,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2015,August,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2015,August,Flash Flood,0.00K,0,0.00K,0
MINNESOTA,2015,August,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2015,March,Flood,0.00K,0,0.00K,0
MONTANA,2015,March,Flood,0.00K,0,0.00K,0
ILLINOIS,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
ILLINOIS,2015,February,Heavy Snow,0.00K,0,0.00K,0
ILLINOIS,2015,February,Heavy Snow,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Ice Storm,5.00K,5000,0.00K,0
NORTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
TEXAS,2015,December,Flood,0.00K,0,0.00K,0
WYOMING,2015,February,High Wind,0.00K,0,0.00K,0
WYOMING,2015,February,High Wind,0.00K,0,0.00K,0
WYOMING,2015,February,High Wind,0.00K,0,0.00K,0
VERMONT,2015,February,Winter Storm,10.00K,10000,0.00K,0
VERMONT,2015,February,Winter Storm,10.00K,10000,0.00K,0
VERMONT,2015,February,Winter Storm,15.00K,15000,0.00K,0
GEORGIA,2015,February,Ice Storm,5.00K,5000,0.00K,0
GEORGIA,2015,February,Ice Storm,5.00K,5000,0.00K,0
GEORGIA,2015,February,Ice Storm,5.00K,5000,0.00K,0
SOUTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
GEORGIA,2015,February,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
VERMONT,2015,February,Winter Weather,,0,,0
NEW YORK,2015,February,Extreme Cold/Wind Chill,,0,,0
VERMONT,2015,February,Winter Weather,,0,,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
OHIO,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
NEW MEXICO,2015,February,Drought,0.00K,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
TEXAS,2015,March,Drought,,0,,0
TEXAS,2015,March,Drought,,0,,0
TEXAS,2015,March,Winter Weather,,0,,0
TEXAS,2015,March,Winter Weather,,0,,0
OKLAHOMA,2015,March,Winter Weather,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Winter Weather,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Winter Weather,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Winter Weather,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Winter Weather,0.00K,0,0.00K,0
VERMONT,2015,December,Winter Weather,,0,,0
LAKE HURON,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
LAKE ST CLAIR,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
MICHIGAN,2015,December,Thunderstorm Wind,0.00K,0,0.00K,0
MICHIGAN,2015,December,Thunderstorm Wind,0.00K,0,0.00K,0
MICHIGAN,2015,December,Thunderstorm Wind,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
ILLINOIS,2015,February,Heavy Snow,0.00K,0,0.00K,0
ILLINOIS,2015,February,Heavy Snow,0.00K,0,0.00K,0
ILLINOIS,2015,February,Winter Weather,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
VERMONT,2015,February,Winter Storm,25.00K,25000,0.00K,0
VERMONT,2015,February,Winter Storm,25.00K,25000,0.00K,0
NEW YORK,2015,February,Heavy Snow,,0,,0
NEW YORK,2015,February,Heavy Snow,,0,,0
GEORGIA,2015,February,Winter Weather,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
MASSACHUSETTS,2015,January,High Wind,0.00K,0,0.00K,0
MASSACHUSETTS,2015,January,High Wind,0.00K,0,0.00K,0
MASSACHUSETTS,2015,January,Strong Wind,5.00K,5000,0.00K,0
MASSACHUSETTS,2015,January,Strong Wind,15.00K,15000,0.00K,0
MASSACHUSETTS,2015,January,Strong Wind,12.50K,12500,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
OKLAHOMA,2015,February,Drought,,0,,0
TENNESSEE,2015,February,Heavy Snow,0.00K,0,0.00K,0
NEW YORK,2015,February,Extreme Cold/Wind Chill,,0,,0
NEW YORK,2015,February,Extreme Cold/Wind Chill,,0,,0
NEW YORK,2015,February,Extreme Cold/Wind Chill,,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
NORTH DAKOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
MINNESOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
MINNESOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
MINNESOTA,2015,February,Extreme Cold/Wind Chill,,0,,0
MASSACHUSETTS,2015,January,Strong Wind,2.00K,2000,0.00K,0
MASSACHUSETTS,2015,January,High Wind,0.00K,0,0.00K,0
COLORADO,2015,June,Hail,,0,,0
OKLAHOMA,2015,March,Winter Weather,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Winter Weather,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Winter Weather,0.00K,0,0.00K,0
COLORADO,2015,June,Hail,,0,,0
COLORADO,2015,June,Hail,,0,,0
COLORADO,2015,June,Hail,,0,,0
COLORADO,2015,June,Hail,,0,,0
COLORADO,2015,June,Hail,,0,,0
COLORADO,2015,June,Hail,,0,,0
WYOMING,2015,June,Thunderstorm Wind,0.00K,0,0.00K,0
WYOMING,2015,June,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2015,December,Strong Wind,5.00K,5000,0.00K,0
PENNSYLVANIA,2015,December,Strong Wind,5.00K,5000,0.00K,0
WEST VIRGINIA,2015,December,Strong Wind,5.00K,5000,0.00K,0
PENNSYLVANIA,2015,December,Strong Wind,5.00K,5000,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
TEXAS,2015,December,Flood,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Storm,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
KANSAS,2015,February,Winter Storm,0.00K,0,0.00K,0
NEW YORK,2015,February,Heavy Snow,,0,,0
NEW YORK,2015,February,Heavy Snow,,0,,0
NEW YORK,2015,February,Cold/Wind Chill,,0,,0
SOUTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
NORTH CAROLINA,2015,February,High Wind,2.50K,2500,,0
NORTH CAROLINA,2015,February,High Wind,2.50K,2500,,0
MINNESOTA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
MINNESOTA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
TENNESSEE,2015,January,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
WEST VIRGINIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
WEST VIRGINIA,2015,February,Winter Weather,,0,0.00K,0
WEST VIRGINIA,2015,February,Winter Weather,,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,,0,0.00K,0
PENNSYLVANIA,2015,February,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
TENNESSEE,2015,January,Freezing Fog,0.00K,0,0.00K,0
TENNESSEE,2015,January,Freezing Fog,0.00K,0,0.00K,0
TENNESSEE,2015,January,Freezing Fog,0.00K,0,0.00K,0
TENNESSEE,2015,January,Winter Weather,0.00K,0,0.00K,0
SOUTH CAROLINA,2015,February,Winter Weather,0.00K,0,0.00K,0
ALABAMA,2015,January,Winter Weather,0.00K,0,0.00K,0
TENNESSEE,2015,January,Winter Weather,0.00K,0,0.00K,0
TENNESSEE,2015,January,Winter Weather,0.00K,0,0.00K,0
LOUISIANA,2015,February,Astronomical Low Tide,0.00K,0,0.00K,0
GUAM,2015,January,Storm Surge/Tide,200.00K,200000,100.00K,100000
SOUTH CAROLINA,2015,February,Ice Storm,,0,,0
NORTH CAROLINA,2015,February,Winter Weather,,0,,0
SOUTH CAROLINA,2015,February,Winter Weather,,0,,0
VERMONT,2015,February,Cold/Wind Chill,0.00K,0,0.00K,0
NEW YORK,2015,February,Winter Weather,,0,,0
CONNECTICUT,2015,February,Winter Weather,,0,,0
